time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
9.206281,9.192258,-3.506084,6.134658,1.123716,-0.000015979,0.000279546,3.087827682,1
9.253447,9.242258,-3.797140,6.150190,1.123634,-0.000015979,0.000279546,3.088462114,1
9.300795,9.292258,-3.947133,6.158095,1.123592,-0.000015979,0.000279546,3.088942051,1
9.347547,9.342258,-4.100167,6.166063,1.123551,-0.000015979,0.000279546,3.089574099,1
9.395189,9.392258,-4.415055,6.182117,1.123462,-0.000015979,0.000279546,3.091025591,1
9.457448,9.442258,-4.741787,6.198203,1.123372,-0.000013316,0.000279069,3.092907190,1
9.505482,9.492258,-4.909737,6.206201,1.123325,-0.000012783,0.000279069,3.094011068,1
9.552677,9.542258,-5.254411,6.222024,1.123228,-0.000011718,0.000279069,3.096280813,1
9.600941,9.592258,-5.431319,6.229840,1.123179,-0.000011185,0.000279069,3.097437620,1
9.648050,9.642258,-5.611103,6.237562,1.123129,-0.000010653,0.000279069,3.098668814,1
9.695220,9.692258,-5.979824,6.252667,1.123026,-0.000009587,0.000279069,3.101315022,1
9.757367,9.742258,-6.360596,6.267175,1.122919,-0.000008522,0.000279069,3.104250669,1
9.804330,9.792258,-6.555662,6.274167,1.122865,-0.000007989,0.000279069,3.105764389,1
9.851948,9.842258,-6.954218,6.287551,1.122754,-0.000006924,0.000279069,3.108764887,1
9.899114,9.892258,-7.157900,6.293928,1.122697,-0.000006392,0.000279069,3.110295773,1
9.946237,9.942258,-7.364637,6.300082,1.122787,-0.000333960,0.000406265,3.111836672,1
9.993408,9.992258,-7.787306,6.311676,1.122475,-0.000021305,0.000525117,3.114904404,1
10.056426,10.042258,-8.221820,6.322353,1.122397,-0.000008522,-0.001080394,3.117706537,1
10.103424,10.092258,-8.443475,6.327349,1.122336,-0.000006392,-0.001083136,3.119054794,1
10.150894,10.142258,-8.668181,6.332115,1.122272,-0.000005859,-0.001083732,3.120383739,1
10.197416,10.192258,-9.126760,6.341008,1.122145,-0.000004794,-0.001083612,3.122796774,1
10.244983,10.242258,-9.360446,6.345123,1.122080,-0.000005859,-0.001083612,3.123982191,1
10.307542,10.292258,-9.836848,6.352724,1.121947,-0.000005326,-0.001083612,3.126159430,1
10.354423,10.342258,-10.323676,6.359629,1.120038,-0.000169910,-0.001800656,3.128081799,1
10.401664,10.392258,-10.571604,6.362782,1.125049,0.000022012,0.000177383,3.128936529,1
10.449075,10.442258,-10.822660,6.365756,1.125197,0.000015544,0.000273228,3.129758120,1
10.496466,10.492258,-11.333771,6.371218,1.125064,-0.000003196,0.000279546,3.131258726,1
10.543603,10.542258,-11.593798,6.373734,1.124991,-0.000003196,0.000279546,3.131918192,1
10.606619,10.592258,-12.123165,6.378397,1.124843,-0.000003196,0.000279546,3.133067131,1
